lead_id,perfil,origen,etapa,tiene_presupuesto,precio_match,tiene_tipo_preferido,tiene_distrito,dias_inactivo,num_seguimientos,puntuacion_lead,problema_legal,problema_precio,problema_accesibilidad,solo_explorando,convirtio,probabilidad_calculada,fecha_creacion
2059,explorador,web,cierre,0,0,0,0,2,5,38.6,0,1,0,1,0,0.093,2026-03-19
12732,inversor,chat,negociacion,1,1,0,1,3,5,0,0,0,0,0,1,0.57,2026-05-24
6610,referido,referido,cierre,1,1,1,1,2,7,0,0,0,0,0,1,0.65,2026-05-14
17494,familiar,web,negociacion,1,0,1,1,5,3,65.3,0,0,0,0,1,0.47,2026-04-20
10891,inversor,telegram,negociacion,1,1,1,1,5,5,61.9,0,0,0,0,1,0.57,2026-05-12
19346,familiar,web,contactado,1,0,1,1,12,0,90.6,0,0,0,1,0,0.102,2026-05-12
10559,inversor,referido,calificado,1,0,0,1,2,2,65.8,1,0,1,0,0,0.198,2026-05-05
15783,familiar,web,negociacion,0,0,1,1,3,4,0,0,1,0,0,0,0.336,2026-03-19
13576,inversor,telegram,contactado,1,1,1,1,3,2,79.4,0,0,1,0,0,0.344,2026-04-27
17567,familiar,chat,perdido,1,1,1,1,41,2,74.7,0,0,1,0,0,0.088,2026-06-02
15150,familiar,chat,perdido,1,0,1,1,57,1,0,0,0,0,0,0,0.04,2026-06-02
11268,inversor,chat,contactado,1,1,1,1,0,2,51.8,0,0,0,1,0,0.15,2026-04-15
10998,inversor,telegram,calificado,1,0,1,0,1,3,0,0,0,0,0,1,0.4,2026-04-05
17714,familiar,chat,calificado,1,0,0,1,7,2,57.1,1,1,0,0,0,0.135,2026-03-25
464,explorador,chat,contactado,0,0,0,0,11,1,33.6,0,0,0,1,0,0.028,2026-04-30
7528,referido,referido,propuesta,0,0,1,1,4,2,45.3,1,0,1,0,0,0.268,2026-03-06
19350,familiar,telegram,negociacion,1,0,1,1,2,4,43.3,0,1,0,0,0,0.357,2026-05-20
8707,referido,referido,negociacion,1,0,1,0,0,3,85.9,0,0,0,0,1,0.65,2026-04-07
6847,referido,referido,calificado,1,1,1,0,3,3,85.2,0,0,0,0,1,0.65,2026-05-11
17824,familiar,web,perdido,1,0,0,1,43,1,0,0,0,0,0,0,0.02,2026-05-25
18856,familiar,web,cierre,0,0,1,0,3,4,31.4,1,0,0,0,0,0.297,2026-03-27
11395,inversor,referido,calificado,1,0,1,0,1,3,0,0,0,0,0,1,0.45,2026-03-07
13266,inversor,chat,propuesta,1,0,1,1,7,3,69.7,0,0,0,0,1,0.44,2026-05-08
3103,explorador,manual,calificado,0,0,0,0,10,1,0,1,0,0,0,0,0.066,2026-04-19
1697,explorador,manual,perdido,0,0,1,0,37,1,56.5,0,0,0,1,0,0.0,2026-03-18
4712,explorador,manual,cierre,0,0,1,0,0,5,61.0,0,0,1,1,1,0.112,2026-03-13
13610,inversor,chat,contactado,1,1,0,1,5,1,68.3,0,0,0,0,1,0.37,2026-04-27
18293,familiar,chat,cierre,1,0,1,1,0,5,0,1,0,1,0,0,0.26,2026-03-21
17962,familiar,chat,cierre,1,1,0,1,0,5,0,0,0,0,0,1,0.62,2026-05-04
2155,explorador,chat,contactado,0,0,1,1,14,0,39.1,0,0,0,1,0,0.042,2026-05-30
765,explorador,web,negociacion,1,1,1,1,1,5,61.7,1,0,0,0,0,0.231,2026-04-09
6321,referido,referido,cierre,0,0,1,1,2,6,75.3,0,1,0,0,1,0.553,2026-06-03
11707,inversor,referido,calificado,1,1,1,0,0,3,0,0,0,0,0,1,0.5,2026-05-19
2562,explorador,chat,perdido,0,0,0,0,49,0,32.6,0,0,1,1,0,0.0,2026-04-11
13263,inversor,telegram,cierre,1,1,1,0,3,7,0,0,0,0,0,1,0.65,2026-05-12
1781,explorador,web,calificado,0,0,0,1,1,3,0,0,0,0,0,0,0.2,2026-03-23
14908,inversor,telegram,propuesta,0,0,1,1,3,3,62.8,0,0,0,0,1,0.43,2026-03-17
8510,referido,referido,calificado,0,0,1,1,4,3,0,0,0,0,0,1,0.57,2026-05-13
18042,familiar,referido,contactado,1,1,0,1,14,2,81.9,0,0,0,0,0,0.39,2026-05-20
7313,referido,referido,negociacion,1,1,1,0,6,4,0,0,0,0,0,1,0.65,2026-04-02
18865,familiar,chat,calificado,1,0,1,0,8,3,69.4,0,0,0,0,0,0.33,2026-05-02
19541,familiar,web,contactado,1,1,1,1,8,2,63.4,0,0,0,0,0,0.36,2026-03-18
15339,familiar,telegram,propuesta,0,0,1,1,4,4,33.5,0,1,1,0,0,0.224,2026-04-07
4934,explorador,chat,calificado,0,0,0,1,5,3,61.9,0,0,1,1,0,0.05,2026-04-09
15983,familiar,referido,contactado,1,1,0,1,14,2,59.4,0,0,1,0,0,0.312,2026-03-20
17363,familiar,referido,perdido,1,1,1,1,33,2,0,0,0,0,0,0,0.16,2026-06-01
9140,referido,referido,calificado,1,0,0,1,4,1,58.3,0,0,1,0,1,0.448,2026-05-05
18371,familiar,web,negociacion,1,0,1,0,6,5,48.2,0,0,1,1,0,0.132,2026-04-01
7136,referido,referido,contactado,1,1,1,1,3,0,94.5,1,0,0,0,0,0.336,2026-05-18
3081,explorador,chat,contactado,0,0,0,1,8,1,43.7,0,0,0,0,0,0.1,2026-04-06
9920,referido,referido,negociacion,1,1,1,0,2,3,68.3,0,0,1,0,1,0.6,2026-03-07
8451,referido,referido,propuesta,1,1,1,1,2,3,86.8,1,0,0,0,0,0.391,2026-03-25
7852,referido,referido,contactado,1,1,1,1,14,0,0,0,0,0,0,1,0.57,2026-05-01
15864,familiar,referido,calificado,1,0,0,1,6,3,60.9,0,0,0,0,1,0.4,2026-04-08
19056,familiar,chat,propuesta,0,0,1,1,7,3,48.9,0,1,0,0,0,0.266,2026-05-25
14580,inversor,chat,contactado,1,0,1,1,5,0,0,0,0,0,0,0,0.34,2026-03-10
16408,familiar,web,calificado,1,1,0,0,7,2,0,0,0,0,0,0,0.38,2026-04-09
17880,familiar,chat,negociacion,1,1,1,1,2,4,0,0,0,0,0,1,0.56,2026-05-05
15884,familiar,web,propuesta,0,0,1,1,1,3,0,0,1,0,0,0,0.28,2026-05-05
19302,familiar,referido,perdido,1,1,1,0,35,2,85.2,1,0,0,0,0,0.077,2026-05-17
3853,explorador,web,contactado,1,0,1,0,4,2,0,1,0,0,0,0,0.093,2026-05-30
14903,inversor,chat,propuesta,1,0,1,1,3,4,0,1,0,0,0,0,0.264,2026-04-01
8401,referido,referido,cierre,0,0,1,1,3,5,0,0,0,0,0,1,0.65,2026-03-28
3383,explorador,chat,contactado,0,0,1,0,14,2,36.3,0,0,0,0,0,0.12,2026-04-07
2829,explorador,web,negociacion,1,1,0,0,2,5,0,0,0,0,1,0,0.133,2026-05-03
15871,familiar,chat,perdido,1,1,1,1,54,0,0,0,0,1,0,0,0.072,2026-04-28
8596,referido,referido,contactado,1,1,1,0,3,1,85.0,0,0,0,0,1,0.59,2026-03-27
14194,inversor,telegram,negociacion,1,1,1,0,1,4,0,0,0,1,0,1,0.456,2026-04-09
17066,familiar,chat,perdido,1,0,1,1,50,2,57.0,0,1,0,0,0,0.042,2026-06-04
9353,referido,referido,contactado,1,0,1,0,8,2,0,0,1,0,0,0,0.364,2026-05-15
16183,familiar,referido,contactado,1,1,0,1,3,1,77.4,0,0,0,0,1,0.41,2026-05-23
8886,referido,referido,negociacion,1,1,1,1,1,5,0,0,0,0,0,1,0.65,2026-05-28
2905,explorador,web,perdido,0,0,0,0,52,1,0,1,0,0,1,0,0.0,2026-03-17
15420,familiar,chat,perdido,1,1,1,1,32,2,79.8,0,0,0,0,0,0.11,2026-03-13
17975,familiar,chat,contactado,1,1,0,1,1,1,0,0,0,0,0,0,0.36,2026-03-27
16262,familiar,web,propuesta,1,1,1,1,7,2,93.3,0,0,0,0,1,0.46,2026-05-31
6753,referido,referido,perdido,1,1,0,0,24,2,80.6,0,0,0,0,0,0.3,2026-06-04
18227,familiar,web,contactado,1,0,1,1,10,1,44.0,1,1,0,0,0,0.112,2026-06-04
9573,referido,referido,perdido,1,1,1,0,60,1,87.1,1,0,0,0,0,0.165,2026-03-31
17163,familiar,chat,perdido,1,0,1,1,26,0,0,0,0,0,0,0,0.04,2026-06-01
11606,inversor,referido,negociacion,1,0,1,1,6,4,0,1,0,0,0,0,0.314,2026-04-04
17911,familiar,telegram,propuesta,0,0,1,1,4,4,69.1,0,0,0,0,0,0.4,2026-04-07
4655,explorador,web,perdido,1,1,0,1,57,1,0,0,0,0,0,0,0.0,2026-05-18
11918,inversor,web,calificado,1,1,1,0,2,3,0,0,0,0,0,0,0.45,2026-05-19
11142,inversor,chat,propuesta,1,1,1,1,3,2,58.2,0,0,0,1,0,0.178,2026-03-30
7899,referido,referido,contactado,1,1,1,1,9,2,93.1,1,0,0,0,0,0.325,2026-05-10
10530,inversor,chat,contactado,1,1,1,0,14,0,68.3,0,0,0,0,0,0.35,2026-05-02
15101,familiar,telegram,negociacion,1,1,1,1,1,4,64.8,0,0,1,0,1,0.448,2026-03-31
16205,familiar,referido,perdido,1,0,1,1,34,1,63.9,0,0,0,0,0,0.09,2026-03-09
8942,referido,referido,cierre,1,1,0,0,2,5,0,0,0,0,0,1,0.65,2026-05-19
15455,familiar,web,cierre,0,0,0,1,1,5,0,0,0,0,1,1,0.189,2026-05-23
13074,inversor,telegram,perdido,1,1,1,1,17,1,0,0,0,0,0,0,0.12,2026-05-05
5786,explorador,chat,contactado,0,0,0,0,11,1,31.7,0,0,0,0,0,0.08,2026-04-14
15768,familiar,web,contactado,1,1,1,1,13,0,79.1,0,0,0,0,0,0.34,2026-06-04
9361,referido,referido,cierre,1,0,1,1,2,4,84.3,0,0,0,0,1,0.65,2026-04-19
623,explorador,web,calificado,0,0,0,0,6,1,0,0,0,1,0,0,0.112,2026-04-29
12196,inversor,web,contactado,1,1,1,1,11,1,66.8,1,0,1,0,0,0.163,2026-04-29
2,explorador,web,calificado,0,0,1,0,4,3,43.5,0,1,0,0,0,0.126,2026-04-21
13808,inversor,web,contactado,1,1,1,1,6,2,63.5,0,0,1,0,0,0.328,2026-05-28
9777,referido,referido,contactado,0,0,1,0,1,0,0,0,0,0,1,0,0.178,2026-04-30
10461,inversor,chat,propuesta,1,0,0,1,3,4,44.6,0,0,0,0,1,0.46,2026-03-22
11829,inversor,chat,negociacion,1,0,0,1,5,3,0,0,0,0,1,0,0.168,2026-04-16
8162,referido,referido,negociacion,1,0,0,0,0,4,0,0,1,1,0,0,0.392,2026-03-14
2002,explorador,web,propuesta,0,0,0,0,1,4,31.8,0,0,1,1,0,0.067,2026-05-27
5217,explorador,web,contactado,0,0,0,0,5,2,45.7,0,1,0,0,0,0.084,2026-03-18
18962,familiar,referido,contactado,1,1,1,0,12,0,83.5,0,0,0,0,0,0.37,2026-04-14
38,explorador,web,calificado,1,0,0,0,7,3,56.5,0,0,0,0,0,0.19,2026-04-06
18422,familiar,web,calificado,0,0,1,1,4,3,0,1,0,0,0,0,0.187,2026-04-14
11978,inversor,telegram,propuesta,1,1,1,1,6,4,91.7,0,0,0,0,1,0.51,2026-03-22
13503,inversor,web,contactado,1,0,1,1,1,1,67.7,0,0,0,0,0,0.36,2026-03-27
413,explorador,web,calificado,1,0,0,1,1,1,0,0,0,1,1,0,0.059,2026-04-27
17258,familiar,web,perdido,0,0,0,1,33,0,0,0,1,0,0,0,0.0,2026-04-04
11403,inversor,referido,contactado,1,1,1,1,14,2,0,0,0,0,0,1,0.44,2026-05-25
9754,referido,referido,cierre,1,1,1,0,2,4,69.3,0,0,1,0,1,0.65,2026-04-27
18149,familiar,web,contactado,1,1,1,0,7,1,0,0,0,1,0,0,0.272,2026-03-30
216,explorador,telegram,cierre,1,1,1,0,2,6,0,0,0,0,0,1,0.48,2026-05-16
9039,referido,referido,cierre,1,0,1,1,2,6,0,0,0,0,0,1,0.65,2026-04-11
1337,explorador,chat,calificado,1,0,0,0,4,3,0,0,0,0,0,0,0.19,2026-04-24
4654,explorador,web,calificado,0,0,0,1,7,2,0,1,1,0,0,0,0.069,2026-03-16
2023,explorador,web,perdido,1,0,0,0,38,1,34.9,1,1,1,1,0,0.0,2026-03-15
6542,referido,referido,propuesta,1,0,1,1,3,2,70.6,0,0,0,0,1,0.65,2026-05-24
15481,familiar,web,cierre,0,0,1,1,3,6,0,0,1,0,0,1,0.392,2026-04-23
7645,referido,referido,propuesta,1,1,0,1,4,2,75.0,0,0,0,0,1,0.65,2026-05-01
18509,familiar,telegram,propuesta,1,0,1,1,5,2,52.4,0,0,0,0,1,0.41,2026-04-04
13310,inversor,telegram,perdido,1,1,1,1,44,2,0,1,0,0,0,0,0.077,2026-04-19
19307,familiar,referido,negociacion,1,1,0,1,2,5,71.7,0,0,0,0,1,0.59,2026-03-12
3822,explorador,telegram,cierre,1,1,1,1,1,4,78.6,0,0,1,0,0,0.4,2026-03-26
3063,explorador,web,contactado,0,0,0,0,10,2,32.4,0,0,0,1,0,0.035,2026-05-01
735,explorador,chat,perdido,1,0,0,0,23,1,0,0,0,0,1,0,0.0,2026-03-21
11457,inversor,web,cierre,1,0,1,0,0,7,0,0,0,0,0,1,0.6,2026-05-21
14004,inversor,chat,contactado,1,1,1,1,9,1,85.4,0,0,0,0,0,0.37,2026-05-03
540,explorador,web,perdido,0,0,1,0,35,2,0,1,0,0,0,0,0.0,2026-03-12
3114,explorador,web,perdido,1,1,1,1,39,0,72.8,0,0,0,1,0,0.0,2026-05-21
11850,inversor,web,propuesta,1,0,1,1,6,4,60.2,1,1,0,0,0,0.177,2026-04-05
18871,familiar,web,calificado,1,0,0,0,6,3,0,0,0,0,0,0,0.33,2026-03-25
10316,inversor,referido,cierre,1,1,1,1,2,6,0,1,0,0,0,0,0.396,2026-05-03
13530,inversor,referido,contactado,1,1,1,0,6,2,0,0,0,0,0,1,0.44,2026-03-12
11640,inversor,chat,calificado,1,0,1,1,4,3,61.2,0,0,1,0,0,0.32,2026-05-12
12706,inversor,web,contactado,1,0,1,0,14,2,52.0,0,0,0,0,0,0.32,2026-05-11
492,explorador,web,calificado,1,0,0,0,8,2,35.7,1,0,0,0,0,0.093,2026-03-17
4749,explorador,chat,calificado,0,0,0,1,1,1,53.2,0,0,0,0,0,0.18,2026-04-05
14130,inversor,referido,negociacion,1,0,1,1,4,5,0,0,0,0,0,1,0.57,2026-03-17
3759,explorador,chat,contactado,1,0,0,1,0,2,0,0,0,0,1,0,0.066,2026-04-17
11919,inversor,referido,calificado,1,1,0,0,7,3,0,0,0,0,0,1,0.46,2026-04-07
11425,inversor,chat,negociacion,1,1,1,0,7,3,0,0,0,0,0,1,0.53,2026-05-24
7829,referido,referido,calificado,0,0,1,1,8,2,0,1,0,0,0,0,0.303,2026-05-21
6690,referido,referido,negociacion,0,0,1,1,6,4,71.8,0,0,0,0,1,0.65,2026-05-23
5813,explorador,web,propuesta,1,0,1,0,6,3,0,0,0,0,1,0,0.087,2026-03-08
14183,inversor,chat,calificado,1,1,1,0,1,1,0,0,0,0,0,1,0.43,2026-05-03
16548,familiar,referido,contactado,1,0,1,0,5,0,0,0,1,0,0,0,0.238,2026-05-15
16551,familiar,telegram,propuesta,1,0,1,0,0,4,0,0,1,0,0,1,0.301,2026-04-30
3073,explorador,chat,perdido,0,0,0,0,60,0,0,1,1,0,1,0,0.0,2026-06-01
6922,referido,referido,negociacion,1,1,1,1,6,5,0,0,0,0,0,1,0.65,2026-05-07
15651,familiar,chat,cierre,1,1,0,1,3,6,71.2,0,0,0,0,1,0.62,2026-05-25
11695,inversor,web,propuesta,1,0,1,1,0,4,0,0,0,0,0,1,0.48,2026-04-27
17561,familiar,web,propuesta,1,1,1,1,3,2,64.8,1,0,0,0,0,0.264,2026-04-20
5092,explorador,web,contactado,1,1,0,0,14,1,0,0,0,0,0,0,0.16,2026-05-03
10742,inversor,referido,negociacion,0,0,1,1,5,4,44.8,0,0,1,0,1,0.432,2026-04-04
13855,inversor,chat,contactado,1,0,1,1,9,2,0,0,1,0,0,0,0.238,2026-06-01
19283,familiar,chat,perdido,1,0,1,1,24,2,67.4,0,0,0,0,0,0.06,2026-03-12
327,explorador,web,perdido,0,0,0,1,52,1,58.0,0,0,0,1,0,0.0,2026-04-24
15480,familiar,chat,perdido,1,0,1,1,29,2,42.8,0,0,0,0,0,0.06,2026-03-30
14660,inversor,web,contactado,1,1,0,1,4,1,0,0,0,0,0,0,0.37,2026-03-18
7268,referido,referido,negociacion,1,1,0,1,0,4,0,1,0,0,0,1,0.424,2026-05-31
1937,explorador,telegram,negociacion,0,0,1,0,6,3,58.6,0,1,1,0,0,0.157,2026-06-01
19289,familiar,web,calificado,1,0,0,1,5,2,70.3,0,0,0,1,0,0.123,2026-05-16
17074,familiar,referido,perdido,1,1,1,0,44,0,95,1,0,0,0,0,0.066,2026-03-21
16474,familiar,chat,contactado,1,1,1,1,2,0,84.8,0,0,0,0,0,0.38,2026-03-14
4873,explorador,chat,cierre,0,0,1,0,1,7,0,0,0,0,1,1,0.14,2026-05-17
169,explorador,chat,calificado,0,0,0,1,7,3,61.8,0,0,0,0,0,0.18,2026-04-11
15879,familiar,web,negociacion,1,0,0,0,4,4,61.0,0,0,0,0,1,0.45,2026-03-24
3881,explorador,manual,perdido,0,0,0,0,54,0,0,1,0,1,0,0,0.0,2026-04-24
2918,explorador,web,calificado,0,0,0,0,5,1,0,0,1,0,0,0,0.098,2026-03-22
19825,familiar,referido,contactado,1,0,0,1,0,2,73.5,0,1,0,0,0,0.266,2026-04-07
7037,referido,referido,calificado,1,0,1,1,10,1,0,0,0,1,0,1,0.448,2026-03-27
2061,explorador,web,contactado,1,1,0,0,13,0,63.0,0,0,0,0,0,0.16,2026-04-24
13073,inversor,chat,perdido,1,1,1,0,55,1,67.3,0,0,0,0,0,0.1,2026-03-08
11445,inversor,web,propuesta,1,1,1,0,4,3,49.4,0,0,1,0,1,0.376,2026-05-05
19678,familiar,web,propuesta,0,0,1,1,4,4,0,0,0,1,0,0,0.32,2026-05-17
7242,referido,referido,propuesta,1,1,0,1,0,4,76.1,0,0,0,0,1,0.65,2026-04-10
11131,inversor,web,calificado,1,1,1,0,0,1,62.4,0,0,0,0,1,0.43,2026-05-16
14937,inversor,telegram,negociacion,1,1,1,0,7,4,64.9,0,0,0,0,1,0.55,2026-05-21
16140,familiar,referido,perdido,1,1,0,0,38,1,0,0,0,1,0,0,0.08,2026-04-17
17595,familiar,chat,contactado,0,0,0,0,5,0,29.9,0,0,0,1,0,0.084,2026-04-30
8872,referido,referido,calificado,1,0,1,0,2,1,0,1,0,0,0,0,0.319,2026-05-01
3916,explorador,web,calificado,0,0,1,0,1,1,0,0,0,0,1,0,0.063,2026-03-17
9262,referido,referido,calificado,1,0,0,1,4,3,72.4,0,1,0,0,0,0.406,2026-05-18
14082,inversor,chat,perdido,1,1,1,1,31,1,40.2,1,0,0,0,0,0.066,2026-05-13
16092,familiar,chat,cierre,1,1,1,0,2,6,74.7,0,0,0,1,1,0.217,2026-05-19
5942,explorador,web,contactado,1,0,0,0,10,0,0,0,0,0,1,0,0.038,2026-03-14
10877,inversor,referido,contactado,1,1,1,1,1,1,0,0,0,1,0,0,0.368,2026-04-23
577,explorador,web,contactado,1,1,0,0,5,0,59.4,0,0,0,0,0,0.18,2026-03-13
19371,familiar,referido,contactado,1,1,0,1,9,0,84.0,1,0,0,0,0,0.204,2026-03-20
4266,explorador,web,contactado,1,1,1,0,7,2,66.7,1,0,0,0,0,0.121,2026-04-22
4757,explorador,chat,calificado,1,1,0,0,4,2,57.7,0,0,0,1,0,0.084,2026-05-31
4306,explorador,manual,calificado,1,1,0,0,3,1,0,0,0,0,1,0,0.084,2026-04-04
13740,inversor,chat,propuesta,1,0,1,1,0,2,45.4,1,0,0,0,0,0.253,2026-03-06
8377,referido,referido,calificado,0,0,1,1,1,3,63.1,0,1,0,0,1,0.413,2026-04-09
7924,referido,referido,cierre,1,1,0,1,1,6,0,0,0,1,0,1,0.65,2026-05-18
8590,referido,referido,negociacion,1,1,0,1,1,3,68.6,0,0,0,0,1,0.65,2026-05-25
16248,familiar,referido,contactado,1,0,1,1,14,2,0,0,0,0,1,0,0.126,2026-03-27
10564,inversor,telegram,contactado,0,0,0,1,11,0,39.3,1,0,1,0,0,0.119,2026-04-09
11645,inversor,referido,cierre,0,0,1,0,1,4,0,0,0,0,0,1,0.62,2026-03-10
17176,familiar,telegram,calificado,1,0,1,1,2,2,57.5,1,1,1,0,0,0.12,2026-05-23
11928,inversor,web,contactado,1,1,1,1,7,1,95,0,0,0,0,1,0.39,2026-04-20
17861,familiar,chat,calificado,1,1,1,1,6,2,0,0,0,0,1,0,0.147,2026-03-29
10993,inversor,chat,propuesta,1,0,1,1,2,4,0,0,1,0,0,0,0.336,2026-03-29
17518,familiar,chat,negociacion,1,0,1,1,3,3,59.8,0,0,0,0,1,0.49,2026-04-07
15174,familiar,telegram,perdido,0,0,0,1,41,1,0,0,0,0,0,0,0.0,2026-05-29
17400,familiar,telegram,perdido,1,1,1,1,19,2,81.0,0,0,0,0,0,0.11,2026-05-04
2643,explorador,web,perdido,0,0,1,0,32,0,61.8,0,0,0,0,0,0.0,2026-03-16
1015,explorador,web,contactado,0,0,1,0,5,2,55.6,0,0,0,1,0,0.049,2026-04-15
7918,referido,referido,contactado,1,1,0,1,0,1,66.7,0,0,0,0,1,0.59,2026-04-25
19010,familiar,web,negociacion,0,0,1,1,2,4,44.5,0,1,0,0,0,0.336,2026-05-05
2018,explorador,web,contactado,1,1,0,0,3,2,0,0,0,0,0,0,0.22,2026-03-26
12918,inversor,chat,calificado,1,0,1,1,1,1,52.3,1,0,0,0,0,0.22,2026-04-14
5290,explorador,web,perdido,0,0,0,1,60,2,38.4,0,0,1,1,0,0.0,2026-03-30
10872,inversor,telegram,calificado,1,1,1,1,8,2,0,0,0,0,0,1,0.43,2026-05-18
8125,referido,referido,calificado,0,0,1,0,6,3,0,0,0,0,1,0,0.193,2026-06-03
4286,explorador,manual,contactado,0,0,0,0,4,2,0,0,1,1,1,0,0.024,2026-05-04
6957,referido,referido,negociacion,1,1,1,1,0,5,0,0,0,0,0,1,0.65,2026-03-06
8712,referido,referido,negociacion,1,1,1,1,3,3,0,1,0,0,0,0,0.424,2026-04-03
19030,familiar,web,negociacion,1,1,0,1,3,5,87.5,0,0,0,0,1,0.54,2026-03-13
7774,referido,referido,negociacion,0,0,1,1,6,3,0,0,0,1,0,1,0.536,2026-03-16
745,explorador,chat,perdido,0,0,0,0,47,2,36.3,1,1,0,0,0,0.0,2026-03-15
8877,referido,referido,contactado,0,0,1,1,14,2,0,0,0,0,0,1,0.51,2026-03-20
17411,familiar,web,propuesta,1,0,0,1,7,4,0,0,0,0,0,1,0.41,2026-05-13
16522,familiar,referido,contactado,1,0,1,1,8,1,0,0,0,0,0,0,0.34,2026-04-18
9988,referido,referido,negociacion,1,1,0,1,5,4,63.9,0,0,0,0,1,0.65,2026-05-13
10768,inversor,telegram,perdido,1,1,1,1,22,0,0,1,0,0,0,0,0.066,2026-05-24
16347,familiar,referido,contactado,0,0,1,0,8,0,59.9,0,1,0,0,0,0.203,2026-04-20
5550,explorador,web,contactado,1,1,1,0,7,1,56.2,1,0,0,0,0,0.11,2026-03-20
19083,familiar,telegram,negociacion,1,1,1,0,6,5,0,0,0,1,0,1,0.416,2026-05-13
11643,inversor,web,cierre,1,0,1,1,0,7,72.3,1,0,0,0,0,0.341,2026-03-18
4697,explorador,telegram,perdido,0,0,0,1,36,2,53.8,0,0,0,0,0,0.0,2026-05-26
7877,referido,referido,calificado,0,0,1,1,7,3,57.0,0,0,0,0,1,0.57,2026-03-29
17996,familiar,web,calificado,1,1,1,1,9,2,0,0,0,0,0,1,0.4,2026-03-06
15343,familiar,chat,perdido,1,1,1,1,17,0,77.8,0,0,1,0,0,0.072,2026-03-29
4836,explorador,manual,contactado,0,0,0,1,12,1,0,0,0,0,0,0,0.1,2026-04-27
8933,referido,referido,calificado,1,0,0,0,6,1,78.8,0,0,0,0,1,0.54,2026-04-22
19949,familiar,web,calificado,0,0,0,1,10,3,56.1,0,0,0,0,0,0.3,2026-04-08
13399,inversor,web,negociacion,1,1,1,1,0,4,66.8,0,0,0,0,1,0.59,2026-05-08
1335,explorador,chat,negociacion,0,0,0,0,1,3,0,0,0,0,1,0,0.098,2026-03-19
15621,familiar,web,calificado,1,0,1,1,9,3,0,0,1,0,0,0,0.245,2026-03-14
1633,explorador,manual,perdido,1,1,0,1,53,2,0,1,0,1,0,0,0.0,2026-05-14
3342,explorador,web,contactado,0,0,0,1,13,1,0,0,0,0,0,0,0.1,2026-05-12
3130,explorador,chat,negociacion,1,0,0,0,7,4,46.7,0,0,0,0,0,0.31,2026-04-12
13727,inversor,web,cierre,1,1,1,1,2,5,0,0,0,1,0,1,0.536,2026-03-06
9838,referido,referido,negociacion,1,1,1,0,6,4,0,0,0,0,0,1,0.65,2026-03-11
9831,referido,referido,propuesta,1,0,1,0,4,4,0,0,0,0,0,1,0.64,2026-05-26
9316,referido,referido,negociacion,1,1,1,0,4,5,76.1,0,0,0,1,0,0.263,2026-05-12
8166,referido,referido,negociacion,1,1,0,1,5,4,69.6,0,0,0,0,1,0.65,2026-04-23
17226,familiar,chat,cierre,1,1,0,1,1,4,70.8,0,0,0,0,1,0.62,2026-03-13
13825,inversor,web,calificado,0,0,1,1,0,3,0,0,0,0,0,0,0.39,2026-03-07
17397,familiar,chat,perdido,1,1,1,1,42,1,67.3,0,0,0,0,0,0.09,2026-03-29
1201,explorador,web,perdido,1,0,1,0,37,1,0,0,0,0,1,0,0.0,2026-03-22
7372,referido,referido,contactado,1,1,1,0,13,0,0,0,0,0,0,1,0.55,2026-04-03
17309,familiar,web,contactado,1,0,0,1,9,2,63.7,0,1,0,0,0,0.203,2026-04-23
19068,familiar,telegram,calificado,1,0,0,1,9,2,75.5,0,0,0,0,0,0.33,2026-03-31
11116,inversor,web,propuesta,0,0,1,1,0,3,0,0,0,0,0,1,0.43,2026-05-19
4608,explorador,web,contactado,0,0,1,0,6,1,60.8,0,0,1,0,0,0.096,2026-04-09
9708,referido,referido,propuesta,1,1,1,0,5,2,0,1,0,0,0,1,0.369,2026-03-14
4328,explorador,chat,contactado,0,0,1,0,13,1,40.7,0,1,0,1,0,0.024,2026-05-26
4709,explorador,web,cierre,0,0,1,1,3,6,48.4,0,0,1,1,1,0.118,2026-03-06
18276,familiar,web,perdido,1,1,1,1,60,1,0,0,0,0,0,0,0.09,2026-03-25
10312,inversor,chat,perdido,1,0,1,0,19,0,56.8,0,1,0,1,0,0.012,2026-04-08
4179,explorador,web,propuesta,0,0,1,1,1,4,43.4,0,0,0,1,0,0.098,2026-04-22
2003,explorador,web,perdido,1,1,0,0,42,2,0,0,0,0,0,0,0.0,2026-04-13
4349,explorador,manual,contactado,0,0,0,0,5,0,0,1,0,0,1,0,0.019,2026-05-08
1738,explorador,telegram,contactado,0,0,0,1,2,2,29.7,0,1,0,0,0,0.112,2026-05-30
11616,inversor,chat,propuesta,1,1,0,1,1,3,92.5,0,0,0,0,1,0.49,2026-03-31
16571,familiar,web,propuesta,1,1,1,1,5,4,0,0,0,0,0,1,0.48,2026-05-10
2214,explorador,telegram,contactado,0,0,0,0,1,1,50.6,0,0,0,0,0,0.12,2026-04-26
5323,explorador,web,contactado,0,0,0,0,2,1,40.5,0,0,0,1,0,0.042,2026-05-03
11948,inversor,chat,propuesta,0,0,0,0,5,3,21.7,0,0,0,0,1,0.37,2026-04-13
7543,referido,referido,negociacion,1,0,1,1,7,4,89.1,1,0,1,0,0,0.317,2026-04-29
12118,inversor,web,perdido,0,0,1,0,17,0,0,0,0,0,0,0,0.02,2026-03-20
